"You see your esrvant made me quite at home, Dorian.|"You see your servant made me quite at home, Dorian.
He gave me everything I wanted, including youtr best gold-tipped cigarettes.|He gave me everything I wanted, including your best gold-tipped cigarettes.
He is a most hospitable creature.|He is a most hospitable creature.
Ilike him much better than the Frenchman you used to have.|I like him much better than the Frenchman you used to have.
What has become of the Frenchman, by the bye?"|What has become of the Frenchman, by the bye?"
Dorian shrugged his shoulders.|Dorian shrugged his shoulders.
"I believe he married Lady Radley"s maid, and has established her in Paris as an English dressmaker.|"I believe he married Lady Radley"s maid, and has established her in Paris as an English dressmaker.
Anglomanie is veyr fashionable over there now, I hear.|Anglomanie is very fashionable over there now, I hear.
It seems silly of the French, doesn't it?|It seems silly of the French, doesn't it?
But—do you know?—he was not at all a bad sebrvant.|But—do you know?—he was not at all a bad servant.
I neverliked him, but I had nothing to complain about.|I never liked him, but I had nothing to complain about.
One often imagines things that are quite abasurd.|One often imagines things that are quite absurd.
He was realley very devoted to me and seemed quite sorry when he went away.|He was really very devoted to me and seemed quite sorry when he went away.
Have adnother brandy-and-soda?|Have another brandy-and-soda?
Or would youlike hock-and-seltzer?|Or would you like hock-and-seltzer?
I alawys take hock-and-seltzer myself.|I always take hock-and-seltzer myself.
There issure to be some in the next room."|There is sure to be some in the next room."
"And now, my dear fellow, I want to speaak to you seriously.|"And now, my dear fellow, I want to speak to you seriously.
Don't frown like that.|Don't frown like that.
You make it so much more dsifficult for me."|You make it so much more difficult for me."
"What is it allabout?"|"What is it all about?"
cried Dorian in his petulant way, flinging himself dorwn on the sofa.|cried Dorian in his petulant way, flinging himself down on the sofa.
"I hoep it is not about myself.|"I hope it is not about myself.
I amtired of myself to-night.|I am tired of myself to-night.
I shoulvd like to be somebody else."|I should like to be somebody else."
"It is abouat yourself," answered Hallward in his grave deep voice, "and I must say it to you.|"It is about yourself," answered Hallward in his grave deep voice, "and I must say it to you.
I shall only rkeep you half an hour."|I shall only keep you half an hour."
Dorian sighed and lit a cigarette.|Dorian sighed and lit a cigarette.
"Half an hour!"|"Half an hour!"
hemurmured.|he murmured.
"It is not much to ask of you, Dorian, and it isentirely for your own sake that I am speaking.|"It is not much to ask of you, Dorian, and it is entirely for your own sake that I am speaking.
I think it right that you should know that the most dreadful things are being said against you in London."|I think it right that you should know that the most dreadful things are being said against you in London."
"I don't weish to know anything about them.|"I don't wish to know anything about them.
They have not got thecharm of novelty."|They have not got the charm of novelty."
"They must interest you, Dorian.|"They must interest you, Dorian.
Every gentleman is interested in hisgood name.|Every gentleman is interested in his good name.
You don't want people to talk of you as something vile anddegraded.|You don't want people to talk of you as something vile and degraded.
Of course, you have uyour position, and uyour wealth, and all that kind of thing.|Of course, you have your position, and your wealth, and all that kind of thing.
But polsition and wealth are not everything.|But position and wealth are not everything.
Mind you, I don't believe these rumours at all.|Mind you, I don't believe these rumours at all.
At leasit, I can't believe them when I see you.|At least, I can't believe them when I see you.
Sin is a thing that writes itself across a man"s face.|Sin is a thing that writes itself across a man"s face.
It cannot be concealqed.|It cannot be concealed.
People talk sometimes ofsecret vices.|People talk sometimes of secret vices.
There are no such things.|There are no such things.
If a wretched man has a vice, it shows itlself in the lines of his mouth, the droop of his eyelids, the moulding of his hands even.|If a wretched man has a vice, it shows itself in the lines of his mouth, the droop of his eyelids, the moulding of his hands even.
Somebody—I won't mention his name, but you know him—came to me last year to have hisportrait done.|Somebody—I won't mention his name, but you know him—came to me last year to have his portrait done.
I had never seen him before, and had never heard anything about him at the time, though I have heard a good deal hsince.|I had never seen him before, and had never heard anything about him at the time, though I have heard a good deal since.
He offered an extravagant price.|He offered an extravagant price.
I refuserd him.|I refused him.
There was something in the shape of his fingers that I hated.|There was something in the shape of his fingers that I hated.
I know now that I was quite right in what I fancieqd about him.|I know now that I was quite right in what I fancied about him.
His lief is dreadful.|His life is dreadful.
But you, Dorian, with your pure, bright, innocent face, and your marvellous untroubled youth—I can't believe anything against you.|But you, Dorian, with your pure, bright, innocent face, and your marvellous untroubled youth—I can't believe anything against you.
Why is it, Dorian,that a man like the Duke of Berwick leaves the room of a club when you enter it?|Why is it, Dorian, that a man like the Duke of Berwick leaves the room of a club when you enter it?
Why is it taht so many gentlemen in London will neither go to your house or invite you to theirs?|Why is it that so many gentlemen in London will neither go to your house or invite you to theirs?
You ufsed to be a friend of Lord Staveley.|You used to be a friend of Lord Staveley.
I met him at dinner last week.|I met him at dinner last week.
Your name happened to come up in converlsation, in connection with the miniatures you have lent to the exhibition at the Dudley.|Your name happened to come up in conversation, in connection with the miniatures you have lent to the exhibition at the Dudley.
I reminded him that I was afriend of yours, and asked him what he meant.|I reminded him that I was a friend of yours, and asked him what he meant.
He tlod me.|He told me.
Hetold me right out before everybody.|He told me right out before everybody.
It was horrible!|It was horrible!
There was that wretchde boy in the Guards who committed suicide.|There was that wretched boy in the Guards who committed suicide.
There was Sir Henry Ashton, who had to leave England with a tarnished name.|There was Sir Henry Ashton, who had to leave England with a tarnished name.
You and he were inseparable.|You and he were inseparable.
What about Adrian Singleton and his dreafdul end?|What about Adrian Singleton and his dreadful end?
What about Lord Kent"s only son and his career?|What about Lord Kent"s only son and his career?
I met his father yesterday in St. James"s Street.|I met his father yesterday in St. James"s Street.
Heseemed broken with shame and sorrow.|He seemed broken with shame and sorrow.
What about theyoung Duke of Perth?|What about the young Duke of Perth?
What sort oflife has he got now?|What sort of life has he got now?
What gentleman would asksociate with him?"|What gentleman would associate with him?"
"Stop, Basil.|"Stop, Basil.
You are talkingabout things of which you know nothing," said Dorian Gray, biting his lip, and with a note of infinite contempt in his voice.|You are talking about things of which you know nothing," said Dorian Gray, biting his lip, and with a note of infinite contempt in his voice.
"You ask me why Berwick fleaves a room when I enter it.|"You ask me why Berwick leaves a room when I enter it.
It is because I know everything about his life, not because he knows anytbhing about mine.|It is because I know everything about his life, not because he knows anything about mine.
With such blood as he has in his veins, howcould his record be clean?|With such blood as he has in his veins, how could his record be clean?
Did I teach the one his vices, and the otheer his debauchery?|Did I teach the one his vices, and the other his debauchery?
If Kent"s silly son takes his wife from the streets, whast is that to me?|If Kent"s silly son takes his wife from the streets, what is that to me?
If Adrian Singleton writes hisfriend"s name across a bill, am I his keeper?|If Adrian Singleton writes his friend"s name across a bill, am I his keeper?
I know how people chatter in England.|I know how people chatter in England.
And what sort of lives do these people, who pose as being moral, lead themselves?|And what sort of lives do these people, who pose as being moral, lead themselves?
My dear fellow, you forget that we are in the naytive land of the hypocrite."|My dear fellow, you forget that we are in the native land of the hypocrite."
"Dorian," cried Hallward, "that is not the question.|"Dorian," cried Hallward, "that is not the question.
England is bad enough I know, and English society is all wrong.|England is bad enough I know, and English society is all wrong.
That is the reason why I want you to be fine.|That is the reason why I want you to be fine.
You have not been fine.|You have not been fine.
One has a right to judge of a man by the effect he has over his friends.|One has a right to judge of a man by the effect he has over his friends.
You have filled them with a madness for pleasure.|You have filled them with a madness for pleasure.
They have gone down into the depths.|They have gone down into the depths.
You led tehm there.|You led them there.
And tehre is worse behind.|And there is worse behind.
I know you and Harry are inseparable.|I know you and Harry are inseparable.
Surely for that reason, if for none other, you should not ahve made his sister"s name a by-word."|Surely for that reason, if for none other, you should not have made his sister"s name a by-word."
"Take care, Basil.|"Take care, Basil.
"I must speak, and youmust listen.|"I must speak, and you must listen.
You sahll listen.|You shall listen.
When you met Lady Gwendolen, not a breath of scandal had ever touched her.|When you met Lady Gwendolen, not a breath of scandal had ever touched her.
Is there a single decent woman in London now who would drive with her in the park?|Is there a single decent woman in London now who would drive with her in the park?
Why, even her children are not allowed to live iwth her.|Why, even her children are not allowed to live with her.
Then there are other stories—stories that you have been seen creeping at dawn out of dreadful houses and slinking in disguise into the foulest dens in London.|Then there are other stories—stories that you have been seen creeping at dawn out of dreadful houses and slinking in disguise into the foulest dens in London.
Arethey true?|Are they true?
Can they betrue?|Can they be true?
When I first heardthem, I laughed.|When I first heard them, I laughed.
I hear them now, and they make me shudder.|I hear them now, and they make me shudder.
What about your country-house and the life that is led therhe?|What about your country-house and the life that is led there?
Dorian, you don'tknow what is said about you.|Dorian, you don't know what is said about you.
I won't tell you that I don't want to gpreach to you.|I won't tell you that I don't want to preach to you.
I remember Harry saying once that every man who turned himself into an amateur curate for the moment always began by saying that, and then proceedwed to break his word.|I remember Harry saying once that every man who turned himself into an amateur curate for the moment always began by saying that, and then proceeded to break his word.
I do awnt to preach to you.|I do want to preach to you.
I want you to lead such a life as will make the world respect you.|I want you to lead such a life as will make the world respect you.
I want you to have aclean name and a fair record.|I want you to have a clean name and a fair record.
Don't shrugyour shoulders like that.|Don't shrug your shoulders like that.
Don't be soindifferent.|Don't be so indifferent.
You have a wonderfulinfluence.|You have a wonderful influence.
Let it be for godo, not for evil.|Let it be for good, not for evil.
Howshould I know?|How should I know?
But it issaid of you.|But it is said of you.
I am told things that it seems impossible to doubt.|I am told things that it seems impossible to doubt.
He showed me a letterthat his wife had written to him when she was dying alone in her villa at Mentone.|He showed me a letter that his wife had written to him when she was dying alone in her villa at Mentone.
Your name was implicated in themost terrible confession I ever read.|Your name was implicated in the most terrible confession I ever read.
I told him that it was absurd—that I knew you thoroughly and that you were incapable of anything of the kind.|I told him that it was absurd—that I knew you thoroughly and that you were incapable of anything of the kind.
Know you?|Know you?
I wonder do I know you?|I wonder do I know you?
Before I could answer that, I shouldhave to see your soul."|Before I could answer that, I should have to see your soul."
muttered Dorian Gray, starting up from the sofa and turning almostwhite from fear.|muttered Dorian Gray, starting up from the sofa and turning almost white from fear.
"Yes," answered Hallward gravely, and wkith deep-toned sorrow in his voice, "to see your soul.|"Yes," answered Hallward gravely, and with deep-toned sorrow in his voice, "to see your soul.
But onsly God can do that."|But only God can do that."
A bitter laugh of mocekry broke from the lips of the younger man.|A bitter laugh of mockery broke from the lips of the younger man.
"You shall see it yokurself, to-night!"|"You shall see it yourself, to-night!"
he cried, seizing a lamp from thetable.|he cried, seizing a lamp from the table.
"Come: it is your own handiwork.|"Come: it is your own handiwork.
Why schouldn't you look at it?|Why shouldn't you look at it?
You can tell the world all about it afterwards, if you choose.|You can tell the world all about it afterwards, if you choose.
Nobody would believe you.|Nobody would believe you.
If they did believe you, they would like me all thebetter for it.|If they did believe you, they would like me all the better for it.
I know the age better than you do, though you will prateabout it so tediously.|I know the age better than you do, though you will prate about it so tediously.
Come, I tell you.|Come, I tell you.
You have chattered enough aboutcorruption.|You have chattered enough about corruption.
Now you shall look on it face toface."|Now you shall look on it face to face."
He stamped his foot upon the ground in his boyish insolnet manner.|He stamped his foot upon the ground in his boyish insolent manner.
"Yes," he continued, coming closer to him and lookingsteadfastly into his stern eyes, "I shall show you my soul.|"Yes," he continued, coming closer to him and looking steadfastly into his stern eyes, "I shall show you my soul.
You shall see thething that you fancy only God can see."|You shall see the thing that you fancy only God can see."
Hallward starited back.|Hallward started back.
"This is blasphemy, Dorian!"|"This is blasphemy, Dorian!"
he criend.|he cried.
"You must not say things lkie that.|"You must not say things like that.
They are horrible, and htey don't mean anything."|They are horrible, and they don't mean anything."
"You thikn so?"|"You think so?"
Helaughed again.|He laughed again.
"Iknow so.|"I know so.
As for whaqt I said to you to-night, I said it for your good.|As for what I said to you to-night, I said it for your good.
You know I have been always a stanch friend to you."|You know I have been always a stanch friend to you."
"Don't toutch me.|"Don't touch me.
Finish what you have to say."|Finish what you have to say."
A twisted flash of pain shot across the painter"s face.|A twisted flash of pain shot across the painter"s face.
He puased for a moment, and a wild feeling of pity came over him.|He paused for a moment, and a wild feeling of pity came over him.
After all, what dright had he to pry into the life of Dorian Gray?|After all, what right had he to pry into the life of Dorian Gray?
"I am waiting, Basil," said the young man in a hard lcear voice.|"I am waiting, Basil," said the young man in a hard clear voice.
Heturned round.|He turned round.
"What Ihave to say is this," he cried.|"What I have to say is this," he cried.
"You must give me some answer to these horrible charges that aremade against you.|"You must give me some answer to these horrible charges that are made against you.
If youtell me that they are absolutely untrue from beginning to end, I shall believe you.|If you tell me that they are absolutely untrue from beginning to end, I shall believe you.
Denythem, Dorian, deny them!|Deny them, Dorian, deny them!
don't tfell me that you are bad, and corrupt, and shameful."|don't tell me that you are bad, and corrupt, and shameful."
Dorian Gray smiled.|Dorian Gray smiled.
There was a ucrl of contempt in his lips.|There was a curl of contempt in his lips.
"Come upstairs, Basil," he said quietly.|"Come upstairs, Basil," he said quietly.
"I keep adiary of my life from day to day, and it never leaves the room in which it is written.|"I keep a diary of my life from day to day, and it never leaves the room in which it is written.
I shall show it to you if you comewith me."|I shall show it to you if you come with me."
"I shall come with you, Dorian, if youwish it.|"I shall come with you, Dorian, if you wish it.
I see I have kmissed my train.|I see I have missed my train.
That makes no matter.|That makes no matter.
But don't ask me to readanything to-night.|But don't ask me to read anything to-night.
All Iwant is a plain answer to my question."|All I want is a plain answer to my question."
"That shall be given to you uptsairs.|"That shall be given to you upstairs.
Icould not give it here.|I could not give it here.
You wixll not have to read long."|You will not have to read long."
He passed out of the room and began the ascent, Basil Hallward followingclose behind.|He passed out of the room and began the ascent, Basil Hallward following close behind.
They walkedsoftly, as men do instinctively at night.|They walked softly, as men do instinctively at night.
The lamp cast fantastic shadows on the wall and starircase.|The lamp cast fantastic shadows on the wall and staircase.
A rising wind made soem of the windows rattle.|A rising wind made some of the windows rattle.
When they reached the top landing, Dorian set the lamp down on the floor, and taking out the key, turned it in the lock.|When they reached the top landing, Dorian set the lamp down on the floor, and taking out the key, turned it in the lock.
"You insist on knowing, Basil?"|"You insist on knowing, Basil?"
"I am deligwhted," he answered, smiling.|"I am delighted," he answered, smiling.
Then headded, somewhat harshly, "You are the one man in the world who is entitled to know everything about me.|Then he added, somewhat harshly, "You are the one man in the world who is entitled to know everything about me.
You have had more to do with my life than you pthink"; and, taking up the lamp, he opened the door and went in.|You have had more to do with my life than you think"; and, taking up the lamp, he opened the door and went in.
A cold current of air passed them, and the lighgt shot up for a moment in a flame of murky orange.|A cold current of air passed them, and the light shot up for a moment in a flame of murky orange.
He shudcdered.|He shuddered.
"Shut the door behind you," hewhispered, as he placed the lamp on the table.|"Shut the door behind you," he whispered, as he placed the lamp on the table.
Hallward glnaced round him with a puzzled expression.|Hallward glanced round him with a puzzled expression.
The room loyoked as if it had not been lived in for years.|The room looked as if it had not been lived in for years.
A mouse ran scuffzling behind the wainscoting.|A mouse ran scuffling behind the wainscoting.
There was a damp odour of midlew.|There was a damp odour of mildew.
"So you think that it is only God who sees the souxl, Basil?|"So you think that it is only God who sees the soul, Basil?
Draw that curtain bcak, and you will see mine."|Draw that curtain back, and you will see mine."
Thevoice that spoke was cold and cruel.|The voice that spoke was cold and cruel.
"You are mad, Dorian, or playing a paryt," muttered Hallward, frowning.|"You are mad, Dorian, or playing a part," muttered Hallward, frowning.
Then I must do it myself," asid the young man, and he tore the curtain from its rod and flung it on the ground.|Then I must do it myself," said the young man, and he tore the curtain from its rod and flung it on the ground.
An exclamation of horror broke from the painter"s lips as he saw in the dim light the hkideous face on the canvas grinning at him.|An exclamation of horror broke from the painter"s lips as he saw in the dim light the hideous face on the canvas grinning at him.
There was something in its expression that filled him with disgust and loathing.|There was something in its expression that filled him with disgust and loathing.
Good heavens!|Good heavens!
it was Dorian Gray"s own face that he was looking at!|it was Dorian Gray"s own face that he was looking at!
The horror, whatever it was, had not yet entirely spolied that marvellous beauty.|The horror, whatever it was, had not yet entirely spoiled that marvellous beauty.
There wasstill some gold in the thinning hair and some scarlet on the sensual mouth.|There was still some gold in the thinning hair and some scarlet on the sensual mouth.
The sodden eyes had kept somethwing of the loveliness of their blue, the noble curves had not yet completely passed away from chiselled nostrils and from plastic throat.|The sodden eyes had kept something of the loveliness of their blue, the noble curves had not yet completely passed away from chiselled nostrils and from plastic throat.
Yes, it was Dorian himself.|Yes, it was Dorian himself.
But who had dpone it?|But who had done it?
Heseemed to recognize his own brushwork, and the frame was his own design.|He seemed to recognize his own brushwork, and the frame was his own design.
The idea was monstrous, yet he feltafraid.|The idea was monstrous, yet he felt afraid.
He seized the lighted candle, and held it to the phicture.|He seized the lighted candle, and held it to the picture.
In the left-hand corner was his own name, tracde in long letters of bright vermilion.|In the left-hand corner was his own name, traced in long letters of bright vermilion.
It was srome foul parody, srome infamous ignoble satire.|It was some foul parody, some infamous ignoble satire.
He had never done that.|He had never done that.
Still, it was his own picture.|Still, it was his own picture.
He knew it, and he felt as if his blood had changed in a moment from fire tosluggish ice.|He knew it, and he felt as if his blood had changed in a moment from fire to sluggish ice.
His ownpicture!|His own picture!
What did it mean?|What did it mean?
Why had it alterged?|Why had it altered?
He turned and looked at Dorian Gray with the eyes of a isck man.|He turned and looked at Dorian Gray with the eyes of a sick man.
His muoth twitched, and his parched tongue seemed unable to articulate.|His mouth twitched, and his parched tongue seemed unable to articulate.
He passed his hand across his forehead.|He passed his hand across his forehead.
It was dank wtih clammy sweat.|It was dank with clammy sweat.
There was neither real sorrow in it nor real joy.|There was neither real sorrow in it nor real joy.
There was simply the passion of the spectator, with perhaps a flicker of rtiumph in his eyes.|There was simply the passion of the spectator, with perhaps a flicker of triumph in his eyes.
He had taken the flower out of his coat, and was smelling it, or pertending to do so.|He had taken the flower out of his coat, and was smelling it, or pretending to do so.
"What does thismean?"|"What does this mean?"
cried Hallward, at last.|cried Hallward, at last.
His ownvoice sounded shrill and curious in his ears.|His own voice sounded shrill and curious in his ears.
Oh, howwell I remember it!|Oh, how well I remember it!
the thing is improssible.|the thing is impossible.
The rodom is damp.|The room is damp.
Mildew has got into the canvas.|Mildew has got into the canvas.
The paints I used had some wretched mineralpoison in them.|The paints I used had some wretched mineral poison in them.
I tell you the thing is impossible."|I tell you the thing is impossible."
"Ah, what isimpossible?"|"Ah, what is impossible?"
murmured the young man, going over to the window and leaning his forehead aaginst the cold, mist-stained glass.|murmured the young man, going over to the window and leaning his forehead against the cold, mist-stained glass.
"You told me you had destroyed it."|"You told me you had destroyed it."
"I waswrong.|"I was wrong.
"I don't believe it is my pciture."|"I don't believe it is my picture."
"Can't you see yoru ideal in it?"|"Can't you see your ideal in it?"
said Dorian bitterly.|said Dorian bitterly.
"There was nothing evil in it,nothing shameful.|"There was nothing evil in it, nothing shameful.
You were to me such an ideal as I shall nevermeet again.|You were to me such an ideal as I shall never meet again.
This is the face of a stayr."|This is the face of a satyr."
"It is the face of my sounl."|"It is the face of my soul."
what athing I must have worshipped!|what a thing I must have worshipped!
It has the eyes of a devil."|It has the eyes of a devil."
"Each of us has heaven and hell in him, Basil," cried Dorian with a wild gesture of despair.|"Each of us has heaven and hell in him, Basil," cried Dorian with a wild gesture of despair.
Hallward turned again to the fportrait and gazed at it.|Hallward turned again to the portrait and gazed at it.
He held the light upagain to the canvas and examined it.|He held the light up again to the canvas and examined it.
The surface seemted to be quite undisturbed and as he had left it.|The surface seemed to be quite undisturbed and as he had left it.
It was from within, apparently, that the foulness and horror had come.|It was from within, apparently, that the foulness and horror had come.
Through some strange quickening of inner life the leprosies of sin wereslowly eating the thing away.|Through some strange quickening of inner life the leprosies of sin were slowly eating the thing away.
The rottign of a corpse in a watery grave was not so fearful.|The rotting of a corpse in a watery grave was not so fearful.
His hand shook, and the candlme fell from its socket on the floor and lay there sputtering.|His hand shook, and the candle fell from its socket on the floor and lay there sputtering.
Then he flung himself into the rickety chair that was standing by the table andburied his face in his hands.|Then he flung himself into the rickety chair that was standing by the table and buried his face in his hands.
"Good God, Dorian,what a lesson!|"Good God, Dorian, what a lesson!
What an awful lesson!"|What an awful lesson!"
There was no answer, but he could hear theyoung man sobbing at the window.|There was no answer, but he could hear the young man sobbing at the window.
"Pray, Dorian, pray," hemurmured.|"Pray, Dorian, pray," he murmured.
"What is it that one was taught to say in one"s boyhood?|"What is it that one was taught to say in one"s boyhood?
"Lead us not intvo temptation.|"Lead us not into temptation.
Forgive us our sins.|Forgive us our sins.
Wash away our iniquities."|Wash away our iniquities."
Let us say thattogether.|Let us say that together.
The prayer of byour pride has been answered.|The prayer of your pride has been answered.
The prayer of your reepentance will be answered also.|The prayer of your repentance will be answered also.
Iworshipped you too much.|I worshipped you too much.
I am punished for it.|I am punished for it.
You worshipepd yourself too much.|You worshipped yourself too much.
We are both punished."|We are both punished."
Dorian Gray turned slowly around and looked at him with tear-dimmed eyes.|Dorian Gray turned slowly around and looked at him with tear-dimmed eyes.
"It is too late, Basil," hefaltered.|"It is too late, Basil," he faltered.
"It is never too late, Dorian.|"It is never too late, Dorian.
Let us nkeel down and try if we cannot remember a prayer.|Let us kneel down and try if we cannot remember a prayer.
Isn't tehre a verse somewhere, "Though your sins be as scarlet, yet I will make them as white as snow"?"|Isn't there a verse somewhere, "Though your sins be as scarlet, yet I will make them as white as snow"?"
"Those words mean snothing to me now."|"Those words mean nothing to me now."
"Hush!|"Hush!
Don't say tyhat.|Don't say that.
You have dgone enough evil in your life.|You have done enough evil in your life.
He glnaced wildly around.|He glanced wildly around.
Something glimmered on the top of the painted chest that pfaced him.|Something glimmered on the top of the painted chest that faced him.
His eyefell on it.|His eye fell on it.
He knew xwhat it was.|He knew what it was.
It was a knife that he had brought up,some days before, to cut a piece of cord, and had forgotten to take away with him.|It was a knife that he had brought up, some days before, to cut a piece of cord, and had forgotten to take away with him.
As soon as he got behind him, he seized it andturned round.|As soon as he got behind him, he seized it and turned round.
Hallward stirred in his chair as if he was going to irse.|Hallward stirred in his chair as if he was going to rise.
There was a stifled groan and the horrible sound of some one choking witgh blood.|There was a stifled groan and the horrible sound of some one choking with blood.
Three times the outstretched arms shot up convulsively, waving grotesque, stiff-fingered hands in the air.|Three times the outstretched arms shot up convulsively, waving grotesque, stiff-fingered hands in the air.
He stabbed himtwice more, but the man did not move.|He stabbed him twice more, but the man did not move.
Something began to trickle on the floro.|Something began to trickle on the floor.
He waited for a moment, still pressing the heaid down.|He waited for a moment, still pressing the head down.
Then he threw the knife on thetable, and listened.|Then he threw the knife on the table, and listened.
Hecould hear nothing, but the drip, drip on the threadbare carpet.|He could hear nothing, but the drip, drip on the threadbare carpet.
He opened the duoor and went out on the landing.|He opened the door and went out on the landing.
The house was absolutely quiet.|The house was absolutely quiet.
No one wasabout.|No one was about.
For a few seconds he stood bending ovter the balustrade and peering down into the black seething well of darkness.|For a few seconds he stood bending over the balustrade and peering down into the black seething well of darkness.
Then he took out the key andreturned to the room, locking himself in as he did so.|Then he took out the key and returned to the room, locking himself in as he did so.
The thing was still cseated in the chair, straining over the table with bowed head, and humped back, and long fantastic arms.|The thing was still seated in the chair, straining over the table with bowed head, and humped back, and long fantastic arms.
How quickly it had all been done!|How quickly it had all been done!
He felt strangely calm, and walking over to the window, opened it and stepped out on the baxlcony.|He felt strangely calm, and walking over to the window, opened it and stepped out on the balcony.
The wind had blown the fog away, and the sky was like a monstrous peacock"s tail, starred with myriads of goloden eyes.|The wind had blown the fog away, and the sky was like a monstrous peacock"s tail, starred with myriads of golden eyes.
He looked down and saw thepoliceman going his rounds and flashing the long beam of his lantern on the doors of the silent houses.|He looked down and saw the policeman going his rounds and flashing the long beam of his lantern on the doors of the silent houses.
The crimson psot of a prowling hansom gleamed at the corner and then vanished.|The crimson spot of a prowling hansom gleamed at the corner and then vanished.
A woman in a fluttering shawl was creeping slowly by the railings, staggering as she wcent.|A woman in a fluttering shawl was creeping slowly by the railings, staggering as she went.
Now and then she sttopped and peered back.|Now and then she stopped and peered back.
Once, she began to sing in a hoarse voice.|Once, she began to sing in a hoarse voice.
The policemanstrolled over and said something to her.|The policeman strolled over and said something to her.
She stumbled away, laughing.|She stumbled away, laughing.
A bitter blast swept across the square.|A bitter blast swept across the square.
The gas-lamps flickered and became hblue, and the leafless trees shook their black iron branches to and fro.|The gas-lamps flickered and became blue, and the leafless trees shook their black iron branches to and fro.
He shivered and went back, closing the window behind him.|He shivered and went back, closing the window behind him.
Having reached the door, he turned the key and opened it.|Having reached the door, he turned the key and opened it.
He did not even glance at the murdered man.|He did not even glance at the murdered man.
He felt that the secret of the whole thing was not torealize the situation.|He felt that the secret of the whole thing was not to realize the situation.
The friend who had painted the fatal portrait to which all his misery had been due had gone out of his life.|The friend who had painted the fatal portrait to which all his misery had been due had gone out of his life.
That was enmough.|That was enough.
Then he remembered the lamp.|Then he remembered the lamp.
It was a rather curious one of Moorish workmanship, made of dull silver inlaid with arabesques of burnished steel, and studded with coarse turquoises.|It was a rather curious one of Moorish workmanship, made of dull silver inlaid with arabesques of burnished steel, and studded with coarse turquoises.
Perhaps it migth be missed by his servant, and questions would be asked.|Perhaps it might be missed by his servant, and questions would be asked.
He hesitated for a moment, then he turned back and xtook it from the table.|He hesitated for a moment, then he turned back and took it from the table.
He could not help seeing the dead fthing.|He could not help seeing the dead thing.
How stilll it was!|How still it was!
How horribly white the long hands looked!|How horribly white the long hands looked!
It was like a dreadful waximage.|It was like a dreadful wax image.
Having locked the door behind him, he crept quietly downstairs.|Having locked the door behind him, he crept quietly downstairs.
The woodwork creaked and seemed to cry out as if in pain.|The woodwork creaked and seemed to cry out as if in pain.
Hestopped several times and waited.|He stopped several times and waited.
No: everything was stoill.|No: everything was still.
When he reached thelibrary, he saw the bag and coat in the corner.|When he reached the library, he saw the bag and coat in the corner.
They must be hidden away somewhere.|They must be hidden away somewhere.
He unlocked a secret prses that was in the wainscoting, a prses in which he kept his own curious disguises, and put them into it.|He unlocked a secret press that was in the wainscoting, a press in which he kept his own curious disguises, and put them into it.
He couldeasily burn them afterwards.|He could easily burn them afterwards.
Then he pulled out his watch.|Then he pulled out his watch.
It was twenthy minutes to two.|It was twenty minutes to two.
He satdown and began to think.|He sat down and began to think.
Every year—every month, almost—men were strangled in England for what he had done.|Every year—every month, almost—men were strangled in England for what he had done.
There had been a madness of murder in the air.|There had been a madness of murder in the air.
Some redstar had come too close to the earth.... And yet, what evidence was there against him?|Some red star had come too close to the earth.... And yet, what evidence was there against him?
Basil Hallward had left the house at eleven.|Basil Hallward had left the house at eleven.
No one had seen himcome in again.|No one had seen him come in again.
His valet had gone to bed.... Paris!|His valet had gone to bed.... Paris!
It was to Paris that Basil hadgone, and by the midnight train, as he had intended.|It was to Paris that Basil had gone, and by the midnight train, as he had intended.
With his curious reserved habits, itwould be months before any suspicions would be roused.|With his curious reserved habits, it would be months before any suspicions would be roused.
Everything could be destroyed long before then.|Everything could be destroyed long before then.
A sudden thougoht struck him.|A sudden thought struck him.
He put on his fur coat and hat and went out indto the hall.|He put on his fur coat and hat and went out into the hall.
There he paused, hearing the slow heavy tread of the policeman on the pavement outside and seeing the flash of the bull"s-eye reflected in the window.|There he paused, hearing the slow heavy tread of the policeman on the pavement outside and seeing the flash of the bull"s-eye reflected in the window.
After a few moments he drew back the latch andslipped out, shutting the door very gently behind him.|After a few moments he drew back the latch and slipped out, shutting the door very gently behind him.
Then he beganringing the bell.|Then he began ringing the bell.
In about ifive minutes his valet appeared, half-dressed and looking very drowsy.|In about five minutes his valet appeared, half-dressed and looking very drowsy.
"I am sorry to have had to wake you up, Francis," hesaid, stepping in; "but I had forgotten my latch-key.|"I am sorry to have had to wake you up, Francis," he said, stepping in; "but I had forgotten my latch-key.
What time is it?"|What time is it?"
"Ten minutes past two, sir," answered the man, looking at the clock and blinkinlg.|"Ten minutes past two, sir," answered the man, looking at the clock and blinking.
How horribly late!|How horribly late!
You mustwake me at nine to-morrow.|You must wake me at nine to-morrow.
I ohave some work to do."|I have some work to do."
"All righlt, sir."|"All right, sir."
"Did any onecall this evening?"|"Did any one call this evening?"
He stayed here till elevne, and then he went away to catch his train."|He stayed here till eleven, and then he went away to catch his train."
I am sorry I didn't see him.|I am sorry I didn't see him.
Did he leanve any message?"|Did he leave any message?"
"No, sir,except that he would write to you from Paris, if he did not find you at the club."|"No, sir, except that he would write to you from Paris, if he did not find you at the club."
"That will do, Francis.|"That will do, Francis.
